CUG_ID,TARGET_CUG_CNT
6171990,5
6168779,9
538025,1
6170656,1
6171991,1
513187,13
6107224,6
6170657,1
6110739,1
6171992,11
6171993,1
513189,3
6108547,3
570912,3
6168480,5
6108548,3
6168481,4
6107228,1
3671,2
568720,107
6108549,20
542562,1
543883,1
567400,1
6168482,5
6167147,2
6110440,6
6171996,9
6110441,1
599284,5
567401,15
570915,5
568723,1
6168484,1
6111763,3
6170360,1
6109570,1
6137922,3
6111764,1
599286,1
6137923,1
3676,1
6170362,2
543888,1
567405,1
568726,7
541246,1
6170363,4
6137925,5
6168488,5
543889,1
541247,21
6170365,2
6170366,5
6111769,9
567409,11
543590,2
571942,15
6108257,4
6108258,1
543591,1
6109579,12
6138950,3
568431,5
571945,3
6110150,1
3382,3
3383,1
6168193,3
3384,1
6112794,2
543595,11
571947,13
49824,2
6168194,4
567113,34
570627,20
571948,7
6137633,16
3385,4
543597,1
567114,28
6170072,5
6168196,9
6110154,27
6111475,1
6170073,1
6168197,2
543598,65
6109283,29
6138956,4
6110155,5
6112797,1
48507,37
6170074,10
6168198,9
3388,2
6170075,3
6109285,3
6137637,8
6170076,1
567118,5
511718,7
48509,7
6137638,4
6170077,3
567119,7
6136003,1
572974,1
6140852,2
49530,9
6170079,1
6109289,7
512740,1
6139981,4
571654,1
6138660,2
6140854,3
6136005,13
511420,6
6139983,2
538901,12
6138663,4
512743,10
570336,3
569464,13
510101,140
48214,8
6111184,22
569465,6
538903,11
570338,2
49536,26
6166700,3
568145,1
6137345,3
6111186,3
568146,8
49538,1
510105,1
48217,3
6166702,9
597504,1
597505,1
568149,1
6166704,2
511428,33
6166705,2
598841,12
570040,14
511429,22
571362,2
570041,1
572683,4
513770,2
598843,4
6140562,14
6166707,5
6141883,23
570042,1
572684,2
512450,17
598845,6
6139692,2
6138371,10
538611,3
511131,3
512452,13
571366,25
572688,1
569175,3
6107812,21
6140567,2
598531,10
512454,11
6138375,1
6140568,1
540807,3
6166410,5
6167731,1
6137054,3
6107813,6
597211,27
598849,7
597212,1
6138376,4
6167732,1
570049,2
6166412,3
6167733,2
597213,62
539937,6
6107816,1
6166413,1
598535,1
572390,1
513779,4
6167734,5
597214,22
539938,4
598536,1
6141590,3
6137058,6
599871,561
6166415,9
6167736,13
6107818,39
598538,1
6167738,1
513481,1
597219,2
571074,1
6170950,2
6166418,3
6141594,3
6167739,1
6140274,1
6170951,1
6166419,6
512161,5
6140275,4
513483,358
538322,2
6141597,2
537001,2
571078,6
6140277,3
598241,1
539644,12
541837,3
6167440,7
6170954,5
6108843,2
598242,2
6167441,13
6170955,1
6138085,5
537004,3
6166121,14
6167442,8
6138086,3
6167443,1
6108846,1
6170957,2
537005,1
6170958,5
6138088,13
6167445,1
6170959,1
538328,1
6168780,20
6166124,7
6166125,1
3971,324
6166126,1
6167447,1
6168782,1
598248,6
567700,2
541541,35
567701,1
6167448,1
598249,1
6168783,1
541542,1
6166127,1
542864,2
567702,1
6170660,1
513191,5
6166128,1
6167449,5
6170661,1
540223,2
6109871,1
567703,2
541544,11
3975,2
513193,16
599588,115
3977,2
6109874,1
567706,6
540226,94
6170664,2
6107232,3
6108553,4
6168788,5
6110746,5
3978,127
6108554,1
567707,1
6170665,14
6168789,5
3979,200
567708,16
6170666,32
6107234,3
6110748,4
539357,2
6107235,1
6109877,4
6170667,9
6108557,4
599290,4
6170668,5
570921,10
6167155,1
6170669,2
538038,1
543891,207
6168490,3
3681,3
568730,3
6168491,5
6167157,2
599293,1
542572,426
6111771,5
3683,2
568732,3
570925,2
6168493,6
6167158,86
6168494,3
570926,6
6170370,10
6109580,5
599296,1
541254,1
6110453,1
6108261,1
539062,4
6137934,8
3686,6
6168497,3
6110455,28
541257,2
6110456,2
3688,1
539064,7
6108263,7
6168499,1
6111778,6
539066,34
567418,5
571951,1
6110459,2
6137939,32
6108267,1
6136302,38
6111480,1
3391,57
49832,1
3393,4
511721,1
6137641,3
6110161,1
569763,13
571956,12
48512,19
6138962,9
6111482,3
6136307,3
6109290,1
567122,1
6170080,5
6110162,8
3394,6
6136308,5
597800,13
510402,8
511723,10
6110163,12
6111484,1
511724,1
3396,1
48515,5
49836,1
511725,1
6170083,1
49837,12
6137645,8
597803,1
510405,11
49838,28
6170084,3
6170085,5
597804,3
567127,1
569769,1
49839,65
6170086,3
6109296,8
571660,2
48519,13
571661,1
6110169,2
6170087,6
570340,4
572982,6
510408,13
6136011,4
6137649,11
572983,6
597808,2
571663,2
6136013,7
512750,1
6139991,10
571664,7
49541,2
6140863,3
511430,1
572986,42
6136016,1
6140865,6
6140866,2
6136017,6
570346,2
511432,7
6140867,1
49545,1
572989,2
6136018,2
510112,127
6166710,5
6137354,1
597511,1
569476,8
568156,2
6140869,10
569477,6
569478,1
49548,2
511436,5
512757,173
6166713,5
597514,24
568158,6
6141890,3
597515,5
571370,3
512759,28
6140570,9
570050,3
6166716,14
571372,3
572694,2
571373,1
6140572,1
569180,8
6166718,1
598854,4
572695,1
571375,1
598855,2
511140,5
49253,2
6140575,1
569183,3
537300,1
6140576,4
537301,73
6137063,1
6141898,2
571378,1
572699,6
6167740,3
597220,54
49255,25
6167741,11
6166420,5
6138385,2
6106502,13
6107823,2
511144,8
537304,3
6106503,1
6166421,1
598543,9
569187,1
539946,1
49257,7
6107825,1
511146,1
6166422,1
539947,4
6166423,1
49259,2
6167744,6
6107826,4
537306,4
513789,13
6167745,5
539949,2
537308,3
6167746,1
6107828,1
6167747,2
6166426,1
6166427,1
6167748,1
513490,22
571083,10
597229,1
6167749,5
539650,3
6165107,72
571084,9
6138090,9
539651,1
599886,5
513493,6
539652,2
599887,1
6170962,13
6170963,3
6107531,5
6140287,1
537012,2
571088,5
6167450,5
537013,1
6167451,3
571089,146
6167452,1
6140289,1
537014,2
598253,3
6166131,12
6106213,14
6167453,1
539657,3
6170967,1
6166132,7
6138097,3
6108856,7
512178,1
6170968,2
6107537,1
538338,1
6168790,2
3980,1
6106216,4
542870,10
6108858,1
6168791,2
3981,45
598258,1
6168792,5
3982,202
541552,32
6167458,4
6110751,62
3983,349
6166138,1
3985,1
6168795,1
6170671,1
6109881,1
538041,2
567714,1
6170672,4
6168796,6
3986,9
539363,27
6107241,9
3987,2
6168798,1
6167160,1
6108563,10
6170675,1
6168799,5
542879,28
6167161,2
567718,1
540238,4
6167162,1
6170676,47
6107244,63
6109886,7
6167163,1
6170677,1
6109887,7
6170678,1
6109888,1
538047,2
6107246,3
6136603,1
6167165,1
6170679,2
6167166,2
6167167,1
568741,18
6137940,1
568742,1
510700,3
6167168,2
6136606,4
6111782,13
567422,1
6109590,9
6167169,6
6110463,1
3695,1
6137943,5
6111785,1
541265,15
570938,24
48816,45
6110465,10
6111786,9
6137946,1
6110466,4
568747,1
6170384,2
3699,3
6110467,1
6137947,2
571960,1
6137948,1
567429,1
6109598,1
6170388,7
6108278,1
6170389,2
569770,6
6136314,2
6108279,13
6137650,3
568452,2
569773,58
511731,395
48522,13
6137651,1
6138972,6
48523,1
567132,1
6136317,2
6137652,70
6111493,4
569775,1
510412,9
48524,7
6170091,3
571969,4
6170092,3
569776,7
6170093,1
597812,24
511735,410
49847,21
6111496,10
567136,1
511736,515
510416,1
48528,1
572991,8
567138,2
6170096,2
6137658,2
570350,1
6136021,5
6110179,3
571671,2
597817,1
572993,1
571672,32
6170098,16
6140871,11
569480,5
6140873,1
568160,1
569481,2
512760,7
571674,1
538920,4
6138682,5
6136026,77
510120,6
511441,31
6140876,4
510121,20
568164,2
569485,2
512764,19
512765,1
6106802,3
6136029,2
6140878,10
568165,14
597522,1
49557,1
6165400,13
6137365,3
6140879,14
537605,1
49558,5
596202,2
569488,18
511446,9
596203,1
6106805,6
512768,14
596204,4
6138689,5
512769,7615
571381,1
6166725,1
511449,3
6106807,7
6165405,2
6106808,5
596206,6
597527,7
537609,6
6165406,14
6166727,16
6166728,6
598864,7
571384,9
6165408,1
6166729,39
6165409,2
571387,1
49264,3
6137072,14
6138393,9
539953,6
6167750,1
513795,5
6137073,22
539954,110
6106512,1
6140588,2
597231,12
569196,14
537313,1
598869,32
6165110,1
6137075,2
6140589,1
540828,1
6166431,1
6138396,2
6167752,6
537314,13
597233,1
6166432,9
6137076,6
6138397,2
511156,4
513798,5
6165112,1
6166433,3
6167754,5
6167755,1
6165113,2
6106516,14
6165114,10
6166435,9
6137079,2
537318,18
6107839,1
6140292,1
6167758,1
6165116,4
6170970,1
6167759,5
6165117,5
512180,13
597239,8
538340,1
599896,7
6170971,5
6107540,1
6165119,2
537020,3
571096,1
6170972,1
571097,1
6170973,4
537021,6
512183,290
571098,1
6167460,2
599899,6
598261,8
539664,14
6107543,1
6106222,1
512185,7
6167461,14
6170975,2
6170976,1
6107544,4
6136901,2
6170977,2
6108866,2
538347,11
6166143,16
6167464,30
6107546,3
6108867,6
537027,1
539669,1
6166144,3
6170979,1
3991,2
6136905,1
6106228,1
567720,8
598269,2
6170680,5
6109890,8
6166148,7
6166149,1
6110763,11
6136908,4
6136909,1
538051,1
6170682,1
3997,2
540245,7
6170684,1
6167170,22
3998,14
6167171,1
6109895,2
567727,4
541568,109
542889,6
6170685,5
6107253,321
6167172,2
6107254,6
567729,1
6170687,6
6109897,2
6136612,4
6170688,2
6170689,1
6109899,8
542591,4
6136614,20
6111790,3
6107259,2
568752,1
567431,2
542593,1
6167178,2
570945,2
6111793,2
6170390,3
567432,30
541274,1
6170391,3
6137953,7
6111794,3
6111795,1
48825,1
570948,3
6137955,1
568756,37
48826,281
6137957,1
6170395,2
541278,1
571970,1
6136320,1
6170396,1
567438,117
6110478,7
6170397,6
570650,37
6136321,2
571972,5
6135001,11
6108287,2
571973,1
49850,170
6170399,3
568460,1
6108289,3
6138980,7
48531,1
570654,8
568461,9
571975,7
568462,2
48532,7
6138983,1
537901,1
571977,1
49854,7
6137662,6
49855,6
6137663,1
48535,2
597821,4
567144,44
511744,119
570658,9
6137664,2
596501,3
570659,5
6165700,14
537905,2
567146,32
569788,7
48537,7
6165701,10
6137667,1
49859,5
6137668,1
568469,5
6165703,5
567149,1
570360,69
571681,2
596506,1
6136032,3
570362,4
596507,20
6136034,1
48240,1
512771,1
511450,2
6140884,12
6136037,1
510131,16
512773,3
6136038,2
568174,1
510132,4
571689,2
597531,1
569496,241
6165410,1
6166731,1
537614,1
570369,1
596211,1
6166732,21
569498,6
512778,1
6138698,4
537616,4
537617,2
6106816,1
6165413,5
6140590,10
6166735,2
6137379,7
6106817,5
597536,1
6140591,1
6165415,2
6166736,1
597537,2
597538,1
49270,2
6165416,5
596217,7
6140593,1
571394,1
6165418,2
6166739,5
512481,7
570074,2
6165419,1
6107840,2
539962,13
511162,1
6140596,2
598877,1
598560,2
6107841,17
570076,10
6137083,2
6107842,24
598561,12
536001,1
512484,13
537323,1
6106522,3
536002,3
49276,1
780143969,174
539965,7
512485,7
536003,1
6165120,4
6167762,1
49277,8
6165121,7
6137086,7
598564,43
511166,2
6137087,1
6165122,1
6166443,4
6165123,1
6106526,2
6166445,9
597246,7
598567,34
536007,5
597247,1
6165125,1
6166446,2
6167768,8
6170980,2
6165127,9
6167769,1
6166448,1
512190,4
539671,5
6165128,8
6166449,2
6170981,4
6170982,3
6107550,1
6165129,12
537030,6
512192,1
512193,1
6170984,3
598272,1
6170985,7
6166151,1
6170986,2
539676,6
6136910,8
6170987,1
6166152,2
6136911,5
6106234,7
6108876,6
512198,2
538358,4
542890,38
512199,22
6170989,10
6106236,39
6166156,2
567730,1
537039,1
6106238,8
6136916,1
6136917,1
6166158,1
538060,1
6136918,1
6166159,13
540254,6
6108581,6
6110774,30
538062,1
6170693,1
541577,57
6107262,8
6110777,1
541578,177
6170695,4
6170696,1
6110778,8
539386,12
6135300,1
6170697,12
6108586,5
6135301,3
538067,14
566103,1
6136623,1
6170699,1
570952,4
6135302,1
566104,5
6167186,6
6107268,15
6108589,32
566105,6
6107269,2
541283,1
510721,49
6167189,234
6137962,2
6135306,3
567443,1
541284,5
570957,9
6136628,2
596800,4
568765,3
566109,3
510723,23
570958,1
541286,10
567446,1
568767,1
6108293,4
47200,22
541288,30
48838,17
6108294,25
6110487,9
48839,1
6136330,4
596804,1
571980,9
6108295,9
571981,7
570660,8
596805,27
510728,10
6135010,8
596806,4
570662,1
6108298,2
47204,3
569791,5
49861,8
6136334,1
49862,2
49863,4
6135015,29
6138992,5
569794,2
510431,5
49864,17
537912,14
6137673,8
6136339,2
6138995,9
6110194,2
596511,1
537914,1
511755,2
597833,1
6137676,1
6165711,2
597834,4
49869,24
6138998,1
6136040,1
6137678,7
6165713,2
6138999,9
596515,2
6110199,1
510438,22
6165714,5
6140890,20
537919,1
597837,1
6165715,1
571692,22
6136043,1
49570,4
49571,4
48250,5
512781,5
48251,41
49573,4
6165719,4
537620,3
512782,18
6136047,3
48253,4
6140896,9
511462,10
48254,19
6140897,1
597540,2
511463,9
512784,2
6140898,1
510143,13
6136049,1
49576,15
6106822,7
596220,1
49578,34
537625,33
597544,9
48258,29
6164101,18
596223,5
511467,27
598880,1
6164102,1
6166744,1
6165423,3
6106826,3
596224,1
511468,42
598881,4
510148,1
6164104,2
6166746,6
596226,23
510149,1
6164105,1
6165426,3
6166748,1
511170,1
6165428,2
6166749,5
6164107,6
6137090,8
512492,1
539972,3
512493,16
6167770,1
512494,2
49285,5
597251,1
598572,2
6166450,6
6167771,2
536012,6
511174,6
49286,83
540848,1
6167772,2
6106533,8
6165130,7
539976,6
511176,3
6167773,3
49288,12
6165131,3
536014,7
6165132,10
6167774,4
537336,4
49289,10
539979,1
6165133,1
6166454,3
6106536,4
512499,2
6137098,10
536016,1
536017,1
6167776,1
6165134,3
597256,5
536018,6
6166456,5
6107859,10
598578,4
6167778,1
6166457,1
598579,6
536019,8
6167779,3
6165137,4
6166458,4
6170990,14
6108880,3
537040,6
541875,2
539683,1
538362,2
598280,5
6106240,4
6107561,77
6167481,1
6108884,5
598283,1
6107564,1
566400,2
541879,18
6166161,53
6135600,1
6166162,2
6167483,6
6136921,2
6166163,1
598285,1
6135601,1
539688,208
6136922,28
6106245,21
6107566,2
6136923,3
6136924,3
598287,1
566404,30
6166165,18
6106247,100
567740,4
541581,1
6166166,2
6135604,5
6107569,12
6135605,1
541582,1
567741,3
6166167,2
6110781,15
6136927,2
541583,3
6167489,10
6166168,8
6110783,1
541584,7
567744,7
6110784,11
6108592,9
6135609,14
6167190,1
6107272,2
6108593,5
6110786,4
6107273,5
47500,115
541588,2
567749,1
570960,12
6167193,13
6135310,651
538077,1
570961,1
6107276,3
566112,44
6107277,2
6135312,8
6136633,6
6108598,2
568770,3
6135313,1
6135314,4
568771,10
541291,1
570964,2
570965,14
6135315,1
567452,3
510732,685
570969,1
510734,83
568777,9
541297,2
6137977,1
510736,1
596813,3
567457,1
568778,18
47210,104
571990,15
541299,5
48849,110
47212,5
6135020,1
571992,18
6136342,12
596817,1
6136343,5
49871,2
596818,1
48550,5
47215,7
48551,1
596819,1
47216,3
6135024,2
570674,11
571995,1
49872,5
-1464042143,10
48552,18
567161,2
47217,3
570676,1
567162,1
49875,2
510442,2
6137683,8
49876,1
536602,3
537923,79
571999,7
510444,1
595200,2
49877,34
6165720,1
6137685,1
49878,138
6164400,3
595201,102
568488,1
595202,1
596524,1
6136050,14
6164402,8
6165723,1
6164403,1
6165724,5
510448,2
511769,7
6137689,9
596525,443
596527,1
6164405,18
595206,5
6136054,5
595207,107
6136055,5
568191,1
511470,2
48262,2
49583,2
6136056,3
6164408,12
49584,32
6137392,3
568193,3
510151,2
570387,5
6137394,2
596230,1
511474,1
537634,1
6137395,2
510154,2
6165430,6
6166751,5
6165431,1
6166752,1
49588,10
6137396,5
568197,2
537636,2
510156,1
49589,1
597554,6
568198,12
6165433,10
537637,52
537638,1
6166755,2
6165434,6
570091,1
6106838,1
6166756,22
540850,76
510159,1
6165436,1
6164115,17
570092,12
49290,26
6105202,7
539980,21
6164117,1
596239,1
6164118,2
598896,6
570095,10
598897,1
6164119,1
6106540,28
6107861,4
536020,3
539983,3
6106541,1
6105206,1
49296,1
6167781,3
6107863,7
6165141,9
6165142,1
536025,1
6166463,1
537346,14
538667,102
539988,7
6165143,5
6166464,10
6167785,8
6106546,3
6106547,3
598587,2
597266,1
537348,5
6165144,2
6135904,21
6107869,3
597267,3
598589,66
541882,1
6165146,6
6166468,2
597269,2
6165147,2
541884,7
6108890,7
539692,2
541885,2
6135909,11
598290,1
6108892,2
539694,2
6108893,1
537052,1
598292,2
6166170,1
6167491,10
6107574,1
537054,10
6106253,2
6166171,5
6107575,1
538376,1
598294,16
47802,5
6166172,1
6108897,1
537056,1
6107576,2
47803,8
566412,5
538378,2
598296,1
6167495,7
6107577,27
47805,1
6107578,5
6166175,7
6166176,1
540270,5
6167497,4
540271,1
566416,8
6166177,5
6135615,1
6106259,6
6166179,4
538080,4
6135618,1
567754,5
541596,1
6110796,2
6110797,1
540277,2
566120,1
567758,8
540278,10
566121,21
6107287,1
6135322,1
2098592449,14
48850,3
568780,3
47515,3
570974,2
568781,1
47516,75
6137981,1
6136646,8
48853,6
570976,10
567463,6
6137983,5
566129,3
536902,8
595500,6
6134008,6
568787,1
48857,9
6164700,7
596823,1
48858,1
6136350,2
48859,20
567469,3
6135030,22
6136352,20
595506,3
47224,3
47225,3
6135033,2
47226,8
6137690,167
47227,1
511771,1
510450,44
6164709,1
511772,1
570686,15
49884,13
47228,40
6135037,1
47229,7
536611,4
48564,6
6136358,21
6137694,1
510453,6
48565,1
6135038,9
6135039,5
570689,2
6165730,4
536613,5
536614,1
567176,21
568497,28
49889,1
568498,5
6164411,1
48568,15
595212,34
511778,2
6164412,1
537938,1
6136061,13
6164413,5
6165734,4
570390,9
595215,6
510459,9
595216,1
597858,15
49591,4
570394,9
6136066,1
6165739,2
537641,3
48273,2
6136067,1
6105505,10
6106842,1
537643,1
6136069,5
511484,3403
6105508,1
596242,1
537645,1
49598,1
6164120,4
6164121,7
6165442,2
6166763,5
510166,7
6164122,1
596244,9
6164123,1
6166765,7
6165445,2
6164124,5
6105210,15
597567,16
510169,22
6105211,30
6166767,1
6106849,10
539990,11
596248,1
6164127,1
6166769,8
540864,4
511192,2
6105215,9
6164129,7
539994,1
536031,643
6166470,1
598592,25
511194,8
598593,1
6165150,6
6165151,5
537355,4
511196,15
6167793,5
6166473,4
6165152,4
6107876,1
6167794,11
6106556,1
6165153,1
566713,3
6135912,1
597275,8
6106557,5
6135913,2
6165154,46
6166475,1
6166476,1
6107879,1
598598,5
6167797,5
6106559,1
6167798,13
597279,2
6165158,4
538381,5
566719,118
6135919,3
537062,1
6166180,5
6166181,8
47812,1
6107585,4
538386,5
6166182,4
6106266,2
565102,9
6166184,8
6135622,1
6134302,4
6166185,1
538389,4
47815,6
6106267,2
6134303,1
567760,2
566426,2
567761,3
566427,7
6135626,9
566428,1
6135627,1
6136948,13
538091,2
6107291,1
567766,1
538094,6
6107293,9
567769,1
6135330,2
46202,3
6134011,1
6107297,1
47524,7
538099,1
6107298,3
595807,20
48860,53
46205,1
6134013,2
566135,5
6135334,1
6134015,2
566137,13
6136658,2
566138,3
6134016,2
6137993,1
6136659,1
6134017,3
6137994,10
48866,2
6135339,1
536913,11
570989,7
48867,1
6164710,1
6164711,1
596833,2
595512,494
47230,18
6136360,1
48869,2
6164712,9
6135040,1
6164713,1
596835,8
570690,4
510758,17
6136361,6
6164714,1
6136362,5
6164715,2
536919,3
6136364,1
6135043,1
6164716,3
595518,71
47236,73
511781,3
6105804,131
6164718,16
6136367,1
537941,1
49894,3
6105805,10
567183,2
510462,1
6135047,3
6136368,5
570699,1
511785,22
6165740,2
49898,5
536624,2
537945,7
567186,10
6164420,5
595221,8
596542,2
6165742,2
6164421,1
567187,8
511787,4
48578,1
597864,3
597865,1
6163101,1
537947,5
6164422,7
595224,2
536627,5
537948,20
6105510,7
6165745,1
6163104,1
6105511,13
597868,10
6136074,1
596548,4
6105513,1
6164427,5
595228,8
6136076,1
511491,4
6105514,84
6163107,4
6164428,5
6163108,5
511492,4
6106851,1
6105516,6
48285,2
6166770,1
537653,4
6165450,2
6106853,1
48286,11
6166771,6
510175,1
6164130,2
6165451,2
6166772,11
510176,1
6166774,3
510177,1
510178,1
6165454,4
511499,4
6105220,4
6164134,5
6165455,6
6106859,1
596257,4
6164137,17
596259,4
537360,1
6165459,1
6107880,2
6164138,6
536040,2
6107882,5
537363,1
6105227,12
6166480,1
6106563,14
6105228,6
536043,12
6165160,19
6166481,5
6166482,3
6105229,5
6165161,14
6106565,2
597284,2
6135921,1
536045,25
6165162,1
597285,1
6166484,1
6165163,1
6135923,5
597286,1
6166485,5
6107889,4
6135924,2
597288,6
6165166,6
6166487,3
6166489,3
566728,1
537070,1
565408,2
6165169,1
538391,119
565409,6
537072,7
6106271,6
6107592,2
538394,5
6166190,3
6107593,1
6166191,2
566430,1
46500,7
47821,15
6107595,2
47822,29
46502,5
47823,13
6166193,6
538398,2
6134311,1
6107597,8
565113,6
6166195,7
6166196,3
566435,3
47826,78
6106278,22
566436,8
46507,10
567773,8
540293,3
6135638,10
595810,11
567776,2
567778,1
6136662,1
46212,1
570991,2
47533,40
46213,4
47534,70
570993,2
47535,8
6136664,3
6135344,3
595818,15
566146,1
6136666,29
566147,1
566148,1
6136668,5
6134026,5
510763,1
596840,19
570999,1
595521,1
567486,7
536924,4
6164720,5
596843,2
6164721,5
6136370,2
595523,22
510767,100
6163401,7
536927,2
510769,2
6164724,3
6164725,1
6163404,1
6135053,2
6163405,2
6163406,5
595528,1
596849,57
6164727,5
511791,1
48582,2
47247,6
6136376,5
6136377,1
6163408,1
536630,5
537951,9
6135056,1
510471,73
511792,1
47248,3
6164729,2
536631,11
6163409,1
597871,1
511794,1
596550,3
6135058,1
6165750,1
6135059,1
6105818,13
6164430,1
6165752,1
597874,2
6163110,8
595232,35
6165753,9
536636,4
6136081,3
511799,2
567199,12
510478,15
6164433,24
6165755,1
6164434,1
597877,14
6163114,4
48290,3
6164436,4
6163115,34
6165757,2
6164437,4
6165758,5
537660,1
6165759,1
510180,1
6164438,1
6104204,2
48294,23
6136088,3
6106861,21
6105527,4
48295,7
48296,1
6165460,1
597582,2
6166781,1
596262,1
48298,4
6166783,5
6166784,1
6165463,39
596264,5
565702,10
6164143,1
597586,1
6134902,5
537669,1
6166786,5
6164144,5
540880,6
510189,6
6166787,8
565705,3
6165467,2
6165468,1
6134906,5
6105233,6
565707,7
6165469,2
6164148,6
6107891,1
6105236,7
6134909,2
538693,13
6107893,11
597291,24
6166490,1
6165170,25
6166491,2
6105239,2
597293,3
597294,2
6134610,2
6165172,1
6166493,1
6107897,13
597295,6
6165173,6
6166494,15
537378,1
538699,1
565413,2
6166495,2
6134612,8
6166496,2
6107899,1
597297,34
6166497,1
536059,2
6165176,2
6134614,1
6135935,40
565416,1
46807,1
6165177,1
6166498,4
46808,1
6165178,1
6165179,1
6134617,3
6135938,5
46809,139
6134619,6
6106282,42
6136960,1
46510,1
6106283,2
565120,1
6135640,23
46513,2
566443,4
6135642,8
566444,1
567780,1
6135644,5
6134324,2
6135645,8
6134326,1
6136968,24
6134327,24
6163700,1
595822,3
6163701,1
567789,8
595824,7
6135350,3
6136672,1
594504,2
6134031,7
6163704,4
6163705,1
6134032,2
48880,10
6135353,5
595828,1
594508,1
46226,1
6163707,1
6135355,4
510770,10
595829,10
48882,98
536930,3
46227,15
6134035,12
6135356,2
6136677,24
47549,22
6135357,2
6163709,4
567494,3
595530,2
567495,1
567496,9
6164730,1
47250,38
48888,14
536936,1
6163411,2
47251,3
595534,42
6164733,8
6135061,4
47253,22
510779,61
6164734,4
47254,2
6136383,12
6163414,2
6164735,2
594216,1
596858,1
6135063,6
6104502,1
596859,3
6164737,2
594217,1
6135064,10
6163417,2
6164738,7
6163418,1
594219,7
48593,1
6105825,1
536640,7
510482,30
48594,3
6135067,8
6104505,5
6104506,1
6105827,5
6105828,1
595240,1
6104507,5
596561,2
6104508,3
535309,10
6165761,9
597884,2
48598,1
596563,1
537966,23
510486,6
6163120,1
6165762,40
595243,1
6165763,5
510488,16
6163122,2
6165764,2
6163123,1
6105530,1
6164444,5
595245,22
6163124,3
6136093,18
6105531,27
6165766,13
595247,1
6165767,22
6164447,32
6165769,1
6136097,3
537671,572
6163129,1
6106872,10
6165470,3
6166791,1
597592,2
6105538,11
6164150,1
6165471,10
6106874,10
6106875,3
6164151,4
6165472,8
510196,40
6164152,2
510197,1
6166794,34
510198,1
6105240,1
565714,1
6165475,33
6166797,2
6165476,5
6164155,9
6106879,57
596277,1
6165477,2
6105243,1
596279,2
6165478,2
565718,1
6164158,1
6165479,1
6134917,2
6134918,3
6164159,6
537382,2
536063,1
565420,2
6105249,7
46811,14
6165181,54
46812,2
6134620,1
536065,33
6165182,19
6165183,1
564101,2
6106587,5
536067,73
46814,102
6165184,6
6134622,2
46815,1
564103,24
6165185,14
6133303,1
564104,1
46816,16
6165187,1
6135946,1
6165188,2
46818,39
6165189,1
565428,2
6134629,1
6133309,5
6136970,8
46520,1
6136971,7
45200,16
537096,3
45201,1
46522,3
6134330,7
6135651,1
6106295,8
6133010,34
565133,1
566454,15
47845,11
47846,2
6136975,1
565134,2
46525,5
47847,16
6135655,3
567792,9
45206,25
47848,5
6135656,5
47849,1
6134336,5
567793,1
46529,2
6133016,1
6135658,20
45209,1
565139,1
595831,4
594510,2
6133018,10
566160,7
595833,2
46230,8
6163712,1
566161,1
594513,2
6136681,2
595834,3
47553,1
6163713,1
6135362,1
46233,1
47554,5
535602,5
46234,26
47555,9
6136685,1
48891,51
48892,1
595839,1
6163717,1
510780,3
46236,3
6136686,8
6136687,3
536940,7
47558,12
6163718,18
510782,2
46239,2
536942,3
510783,6
535608,2
6135369,19
595541,1
536944,2
595542,7
536945,1
596863,5
47260,9
510787,1
596864,5
510788,3
6163422,7
535310,1
595545,1
6163423,1
535311,42
594226,7
596868,8
6135074,1
6104512,1
47267,584
6105834,3
6104514,1
537971,162
6163428,1
6163429,1
536651,11
510492,8
6104515,20
6165770,4
597893,2
535319,6
6105839,2
6165771,1
595251,22
537976,1
6163130,1
6164451,1
6163131,5
537977,1
6165773,4
510497,7
536657,21
510498,13
6163132,9
6165774,6
6163134,1
596577,5
6105541,3
6164455,4
6165777,1
6105542,10
6163135,34
596578,5
6164457,1
596579,4
6165778,1
6104222,1
537680,2
6164458,2
595259,1
6163137,6
6105545,1
535025,1
6104225,7
6163139,2
6105547,6
596280,5
6105548,1
6165480,9
596281,41
596282,15
6165482,1
6164161,1
6134920,17
6164162,5
6133600,18
564403,2
6165485,2
596286,9
564404,3
6165486,4
6106889,2
6164165,1
565726,1
6134925,5
6165487,19
6133605,2
6134926,2
6105253,24
6133606,2
6164169,4
537391,1
6133608,1
537393,147
536073,5
6165190,3
536074,1
46821,6
6165191,1
6135951,3
6165192,4
6134630,11
537397,2
6165193,1
536076,1
565433,1
537398,6
536077,2
6134632,5
564114,11
46826,107
6134634,3
6134635,17
45507,1
565437,6
566758,10
566759,1
6134637,7
564117,1
45508,1
45509,1
6135959,4
47851,5
594812,16
565140,1
566461,4
46532,1
6134340,1
565141,2
6136982,1
6133020,9
6135662,4
6134342,1
47855,4
594816,7
6134343,24
535904,9
6134344,5
565146,12
6136987,9
47859,2
565148,14
6133026,24
535908,3
6163720,4
6163721,1
593202,1
6136691,1
566171,5
47563,1
6134050,587
6136693,2
6136694,12
566174,1
535612,6
6134052,24
6163725,8
593206,1
535613,12
6163727,2
566176,3
46246,18
6136696,29
6104813,1
46247,26
6163728,15
6136698,5
6163729,2
536952,1
510793,1
6104816,2
6134058,2
6104818,111
6164751,1
594231,10
595553,2
6164753,7
596875,133
6164755,2
534000,1
6163434,18
6105842,3
594236,1
47275,25
