CUG_ID,SRC_COUNT,DISCARDED_COUNT,DISCARDED_REASON
545500,1,0,
6146582,5,0,
577384,9,0,
6145248,7,0,
545502,3,0,
520665,4,0,
6175941,4,0,
545503,13,0,
546824,24,0,
6174621,1,0,
6175942,2,0,
6174622,3,0,
577388,6,0,
6174623,2,0,
6173302,1,0,
6146588,3,0,
577389,12,0,
545506,10,0,
6146589,2,0,
6174624,8,0,
545507,1,0,
6174626,1,0,
6173305,2,0,
6175947,3,0,
6174627,3,0,
6174628,5,0,
6174629,1,0,
547851,8,0,
6173309,3,0,
547852,7,0,
577094,2,0,
546532,6,0,
6175650,1,0,
6146294,2,0,
547854,8,0,
546533,12,0,
520374,19,0,
547855,1,0,
6175651,2,0,
6174331,1,0,
547856,11,0,
546536,2,0,
6115735,5,0,
520377,2,0,
6173011,34,0,
547858,4,0,
520378,2,0,
6146299,1,0,
6173013,2,0,
6115739,11,0,
6175657,1,0,
518189,12,0,
6174338,4,0,
520081,2,0,
6174339,3,0,
546241,1,0,
547562,3,0,
547563,2,0,
6175360,1,0,
547564,4,0,
546243,1,0,
548885,7,0,
575600,6,0,
6174041,4,0,
6175362,6,0,
6116765,3,0,
6114109,1,0,
6175363,3,0,
6144801,4,0,
546246,11,0,
548888,6,0,
6174043,5,0,
6144802,13,0,
6115446,13,0,
6115447,2,0,
575604,19,0,
6174044,2,0,
6175365,7,0,
576940,3,0,
6174045,5,0,
575606,5,0,
6174046,5,0,
548590,1,0,
6174048,3,0,
548591,2,0,
6175369,11,0,
575609,12,0,
6174049,6,0,
548593,1,0,
576945,12,0,
548594,6,0,
516711,6,0,
6117794,1,0,
547274,10,0,
548595,1,0,
6115152,5,0,
547275,1,0,
6176392,2,0,
6117795,5,0,
6145830,2,0,
516713,97,0,
6175071,3,0,
547276,2,0,
6115154,6,0,
547277,1,0,
6145832,2,0,
6115155,2,0,
6175073,5,0,
6175074,1,0,
6144512,1,0,
6116478,1,0,
550490,1,0,
6117799,1,0,
575314,1,0,
6176396,4,0,
576650,2,0,
550491,1,0,
6175076,11,0,
6176397,9,0,
6115158,34,0,
6116479,7,0,
575316,13,0,
6176398,2,0,
576652,1,0,
6145838,22,0,
6145839,34,0,
6116182,5,0,
516421,7,0,
550497,4,0,
516422,16,0,
6145540,1,0,
6116184,3,0,
516424,1,0,
6116185,1,0,
6144221,33,0,
6144222,1,0,
516426,24,0,
6145546,20,0,
545800,2,0,
576362,30,0,
6144227,2,0,
520963,7,0,
6146883,4,0,
520964,2,0,
575029,1,0,
576364,1,0,
545802,2,0,
6146884,2,0,
6145549,2,0,
576365,27,0,
545803,8,0,
520965,15,0,
6174920,3,0,
6174921,3,0,
576366,2,0,
6173600,8,0,
6146886,3,0,
520967,21,0,
6173601,28,0,
6174922,9,0,
545806,2,0,
6173603,4,0,
6146889,1,0,
6173604,1,0,
6174925,1,0,
6145254,2,0,
6174927,2,0,
520670,1,0,
6146590,5,0,
6173607,6,0,
516139,1,0,
6146591,1,0,
6174929,1,0,
6146592,2,0,
520672,1,0,
6145258,5,0,
545511,29,0,
6175950,1,0,
6146594,1,0,
577395,2,0,
6175951,1,0,
6174630,1,0,
517161,2,0,
577396,3,0,
6174631,1,0,
6175952,2,0,
576077,1,0,
6173311,2,0,
6173312,11,0,
6174633,1,0,
6175954,5,0,
545516,12,0,
6175955,1,0,
6174634,10,0,
545517,5,0,
6175956,1,0,
6114400,1,0,
545518,1,0,
546839,5,0,
6174636,1,0,
6175957,2,0,
6173315,7,0,
6173316,1,0,
6174637,6,0,
6173317,1,0,
6175959,38,0,
6173318,1,0,
6114404,2,0,
6174639,3,0,
6173319,2,0,
610624500001,7,0,
546542,17,0,
520383,2,0,
520384,1,0,
545222,14,0,
6175660,20,0,
6174340,1,0,
6175661,8,0,
6173020,4,0,
6175663,4,0,
546546,19,0,
6173021,10,0,
6174342,2,0,
6175664,1,0,
6173022,2,0,
6174343,129,0,
6173023,2,0,
6174345,1,0,
6115748,6,0,
6173024,1,0,
6174346,1,0,
6115749,7,0,
518198,27,0,
6173025,155,0,
575907,5,0,
6173026,43,0,
6175668,5,0,
6173027,5,0,
6174349,1,0,
548894,13,0,
520093,1,0,
6116772,25,0,
6175370,2,0,
6115453,3,0,
6116775,1,0,
546255,3,0,
6175372,4,0,
6144811,4,0,
6115455,2,0,
6174053,2,0,
575613,8,0,
6175374,126,0,
6144812,2,0,
547579,3,0,
6174055,1,0,
550791,504,0,
546259,11,0,
6144814,3,0,
6116779,6,0,
550792,1,0,
6144815,5,0,
6115459,11,0,
6174057,1,0,
575617,1,0,
550793,7,0,
6175378,5,0,
6175379,2,0,
6116480,1,0,
6174059,1,0,
550795,32,0,
6116481,1,0,
550796,2,0,
547283,2,0,
550797,7,0,
6115161,6,0,
6115162,1,0,
547284,1,0,
6116483,1,0,
6116484,14,0,
6115164,8,0,
6145841,5,0,
6144521,1,0,
547287,4,0,
6175083,4,0,
574002,1,0,
6143201,1,0,
6116487,1,0,
516727,1,0,
547289,7,0,
6145844,27,0,
516728,3,0,
6175086,7,0,
6143203,25,0,
6144524,9,0,
6116489,1,0,
6145846,3,0,
6175087,1,0,
6144525,4,0,
577983,5,0,
6175088,2,0,
6143206,2,0,
6175089,1,0,
6143207,1,0,
6116192,2,0,
6173901,4,0,
577989,1,0,
6173903,6,0,
576669,6,0,
6144231,3,0,
6145552,6,0,
6173904,10,0,
6144233,2,0,
575034,1,0,
6173906,2,0,
575036,4,0,
576372,2,0,
6146892,3,0,
545811,4,0,
6146893,3,0,
6144237,20,0,
545812,2,0,
577695,13,0,
6144238,6,0,
545814,2,0,
517462,4,0,
545815,2,0,
6173611,7,0,
6174932,2,0,
6145260,2,0,
6146898,3,0,
6173613,2,0,
545817,1,0,
518787,2,0,
6173614,5,0,
518788,10,0,
6173615,8,0,
6173616,5,0,
520681,2,0,
6174939,3,0,
6173618,5,0,
6145266,10,1,Subscriber relation missing-1;
545520,2,0,
6114705,4,0,
546841,2,0,
518490,1,0,
6145268,7,0,
6114706,1,0,
576083,6,0,
6175960,4,0,
6174640,3,0,
6175961,1,0,
576085,1,0,
6114708,10,0,
545523,1,0,
6175962,1,0,
6173320,1,0,
6174641,6,0,
6172000,1,0,
6173321,4,0,
6174642,7,0,
576088,1,0,
6172001,2,0,
6174643,6,0,
6175964,2,0,
6172002,58,0,
6174644,10,0,
6114410,1,0,
6173324,1,0,
6174645,6,0,
546849,1,0,
6175967,1,0,
6174646,14,0,
6175968,2,0,
6173326,10,0,
547870,1,0,
6114413,2,0,
6172006,1,0,
6174648,5,0,
520390,2,0,
6174649,1,0,
6173328,3,0,
520391,5,0,
6173329,1,0,
547872,1,0,
6172008,6,0,
6114416,2,0,
545231,8,0,
547873,33,0,
545232,2,0,
6174350,1,0,
575910,8,0,
6175672,1,0,
6173030,5,0,
6173032,1,0,
545236,1,0,
6115756,1635,0,
6175674,5,0,
547879,3,0,
6175675,7,0,
6174355,2,0,
546559,1,0,
6175677,5,0,
545239,5,0,
6114121,19,0,
6174357,28,0,
6175678,5,0,
547580,4,0,
6114123,7,0,
6173037,5,0,
6174359,4,0,
547581,12,0,
6116781,5,0,
6173039,4,0,
6115461,1,0,
6175380,3,0,
546264,7,0,
547585,100,0,
6174061,2,0,
6175382,2,0,
6144820,4,0,
547587,6,0,
6174062,5,0,
6175383,10,0,
6175384,2,0,
546267,23,0,
6143501,10,0,
6115466,7,0,
547589,19,0,
6174064,6,0,
6175385,1,0,
6174065,3,0,
574304,8,0,
575625,7,0,
6143503,12,0,
6143504,13,0,
6115469,326,0,
6174067,1,0,
6175389,1,0,
547290,5,0,
575628,12,0,
6143508,11,0,
576966,2,0,
6115171,11,0,
576967,3,0,
6175090,4,0,
6116494,9,0,
6116495,5,0,
6145852,12,0,
6143211,2,0,
575334,10,0,
6145855,1,0,
6175096,4,0,
574014,14,0,
577991,9,0,
516738,91,0,
516739,2,0,
577992,3,0,
576672,46,0,
577993,4,0,
6175098,2,0,
574017,2,0,
6144537,2,0,
6175099,3,0,
6143218,4,0,
576675,17,0,
574019,5,0,
575040,15,0,
6145560,1,0,
6173912,2,0,
575041,2,0,
575042,3,0,
6173914,10,0,
6145563,1,0,
6173915,3,0,
575044,2,0,
6173916,7,0,
6173917,1,0,
6145567,1,0,
6173919,2,0,
6144248,1,0,
6174940,1,0,
545823,1,0,
518792,18,0,
6174941,1,0,
576386,1,0,
576387,7,0,
6174943,5,0,
6173622,4,0,
576389,27,0,
545827,8,0,
6174944,3,0,
6173624,12,0,
6174945,4,0,
6172305,2,0,
6145274,4,0,
6173626,50,0,
576090,3,0,
6114713,13,0,
6172306,5,0,
6173627,1,0,
520690,105,0,
6172307,1,0,
6173629,3,0,
576093,1,0,
6172309,4,0,
6114717,1,0,
6175970,2,0,
545532,10,0,
6175971,3,0,
6174650,6,0,
576096,2,0,
6174651,5,0,
6175972,4,0,
6174652,2,0,
6173331,1,0,
6175973,12,0,
545535,3,0,
546857,1,0,
6174653,1,0,
6175975,2,0,
6172012,6,0,
517185,2,0,
520699,22,0,
6174655,2,0,
6172014,6,0,
6175977,5,0,
6174657,6,0,
6175978,5,0,
6113102,1,0,
6175979,4,0,
6114423,3,0,
6174658,3,0,
6173339,3,0,
6115760,1,0,
6172019,17,0,
6113105,2,0,
547884,8,0,
6174360,2,0,
6175682,1,0,
6115764,1,0,
575921,14,0,
6174361,7,0,
6173041,3,0,
6175683,1,0,
6113109,75,0,
547887,6,0,
6175684,1,0,
547888,11,0,
6143801,10,0,
6173043,1,0,
575924,7,0,
6174364,2,0,
6175685,37,0,
6173044,1,0,
6115768,3,0,
575926,19,0,
6173046,2,0,
574606,1,0,
575928,113,0,
6173047,14,0,
6174368,4,0,
6173048,1,0,
547591,17,0,
574608,11,0,
6115470,9,0,
574609,6,0,
6173049,2,0,
6143809,4,0,
6175390,5,0,
56619200001,1,0,
6175391,1,0,
546274,1,0,
6174070,4,0,
6114138,8,0,
575631,1,0,
6175392,3,0,
6174072,1,0,
6116796,1,0,
575632,15,0,
546276,5,0,
6144831,6,0,
6115475,10,0,
6175394,1,0,
6174073,2,0,
575633,4,0,
6115476,1,0,
6115477,1,0,
574313,3,0,
6143512,3,0,
576970,2,0,
6174075,17,0,
6143513,26,0,
576971,2,0,
6174076,3,0,
6174077,1,0,
6143515,1,0,
6175398,4,0,
574317,8,0,
6175399,2,0,
6144837,7,0,
6144838,1,0,
575639,1,0,
516741,1,0,
576977,2,0,
6115183,1,0,
576978,2,0,
6145860,2,0,
6145861,1,0,
575341,2,0,
6143220,25,0,
6144542,1,0,
516746,3,0,
516747,20,0,
6115188,7,0,
6145866,2,0,
6144545,1,0,
6144547,2,0,
574027,21,0,
6145869,6,0,
516451,16,0,
6143229,27,0,
517773,3,0,
516452,9,0,
6172600,5,0,
516453,1164,0,
6173922,2,0,
6173923,1,0,
6172602,6,0,
6144250,58,0,
575052,6,0,
516455,5,0,
6173925,2,0,
6144252,205,0,
6172604,8,0,
6145574,1,0,
576390,2,0,
6145575,28,0,
6173927,5,0,
6173928,1,0,
6144255,1,0,
575056,1,0,
6145577,2,0,
576393,1,0,
6172609,2,0,
575058,40,0,
6144257,1,0,
575059,4,0,
6144258,52,0,
6174950,1,0,
6174951,2,0,
516162,2,0,
6173631,5,0,
6145280,17,0,
545837,2,0,
6173633,2,0,
6174954,2,0,
6172312,7,0,
6145282,1,0,
6172313,4,0,
544200,3,0,
6172314,3,0,
6174956,1,0,
545839,2,0,
6173635,31,0,
544202,1,0,
6172315,5,0,
6173636,5,0,
6173637,6,0,
545540,4,0,
6173639,2,0,
6175980,2,0,
6145289,61,0,
546864,1,0,
544208,22,0,
6113408,1,0,
517192,2,0,
6174661,2,0,
6175983,4,0,
6173342,4,0,
6174663,2,0,
6173343,3,0,
574903,15,0,
6172023,1,0,
6173344,3,0,
574904,10,0,
6175987,2,0,
6172024,6,0,
6174667,1,0,
6172025,23,0,
6173346,3,0,
6114433,5,0,
6173347,2,0,
547890,38,0,
6172027,1,0,
6174669,4,0,
6113113,8,0,
6114434,3,0,
574909,1,0,
6173349,2,0,
545250,1,0,
547893,4,0,
6114437,5,0,
6175690,2,0,
6174370,1,0,
6173050,3,0,
6174372,1,0,
6113119,10,0,
546576,9,0,
6175693,3,0,
6143811,1,0,
6173052,3,0,
547898,4,0,
6173053,2,0,
6173054,5,0,
575935,31,0,
6174375,4,0,
6174376,1,0,
6173055,5,0,
6175697,4,0,
6173056,4,0,
6143815,6,0,
575938,10,0,
6173057,5,0,
6174379,4,0,
546281,2,0,
6114146,16,0,
6143819,4,0,
6115482,6,0,
546284,3,0,
575641,2,0,
6174081,1,0,
573000,12,0,
6143520,2,0,
6174083,2,0,
6142200,10,0,
6144842,8,0,
6143522,1,0,
6142201,5,0,
573002,392,0,
574323,7,0,
6115487,5,0,
576980,6,0,
574324,20,0,
6115488,8,0,
576981,6,0,
515729,7,0,
6142204,6,0,
573005,6,0,
6142205,1,0,
6144847,1,0,
573006,21,0,
574327,1,0,
575648,114,0,
6174089,1,0,
6144848,21,0,
574329,1,0,
6143528,7,0,
573008,37,0,
573009,10,0,
6142209,2,0,
575350,5,0,
576988,64,0,
6172901,13,0,
6115193,16,0,
575351,1,0,
6172902,1,0,
6172903,8,0,
6143231,1,0,
6172904,1,0,
575354,1,0,
6172905,1,0,
6144553,10,0,
6172906,1,0,
574034,1,0,
6145875,1,0,
516758,6,0,
6144554,1,0,
6143234,2,0,
6145877,1,0,
6145878,4,0,
574038,1,0,
6144558,2,0,
576694,2,0,
6144559,1,0,
574039,2,0,
6143238,17,0,
576696,1,0,
6173930,6,0,
6173931,2,0,
6145580,2,0,
6173932,6,0,
576698,5,0,
6172612,5,0,
6173933,1,0,
6145581,10,0,
6173934,2,0,
6172613,3,0,
6173935,1,0,
6169100,1,0,
6144262,7,0,
6172615,1,0,
544503,4,0,
6145585,2,0,
6169102,2,0,
6172617,5,0,
6145586,5,0,
6173938,34,0,
544505,6,0,
6172618,4,0,
575067,6,0,
6169104,13,0,
6145587,10,0,
6144267,1,0,
544506,43,0,
6169105,8,0,
6172619,2,0,
6145589,1,0,
545842,18,0,
6113706,18,0,
6174960,1,0,
6144269,4,0,
6169108,1,0,
6173641,4,0,
6174962,2,0,
6113709,2,0,
6173642,2,0,
6172321,1,0,
6174963,98,0,
6172322,3,0,
6173643,5,0,
6174965,1,0,
545848,28,0,
6173644,5,0,
6113410,2,0,
6145294,1,0,
6172325,6,0,
6173646,1,0,
544213,35,0,
6172327,1,0,
6173648,1,0,
6145297,1,0,
6113414,5,0,
6172328,10,0,
546871,15,0,
544215,20,0,
6114736,1,0,
6145298,1,0,
6171008,3,0,
6114737,1,0,
6175990,2,0,
545552,2,0,
546873,33,0,
6174670,6,0,
6175991,3,0,
546874,31,0,
544218,13,0,
6173350,19,0,
6173351,3,0,
6174672,5,0,
6175993,1,0,
545555,6,0,
546876,1,0,
6174673,4,0,
6175994,6,0,
574912,13,0,
6175995,1,0,
6174674,4,0,
545557,4,0,
6174675,1,0,
6114440,1,0,
6173354,2,0,
6172033,5,0,
6174676,1,0,
6114441,1,0,
6173355,2,0,
6175998,1,0,
6114442,4,0,
6172035,9,0,
6174678,1,0,
6174679,2,0,
6114444,1,0,
546580,3,0,
545260,1,0,
6172038,5,0,
6173359,2,0,
6113125,1,0,
6172039,1,0,
6113126,12,0,
6173060,16,0,
6114449,8,0,
574620,16,0,
575941,10,0,
545264,18,0,
6173061,1,0,
575942,2,0,
6143821,5,0,
6115786,2,0,
574622,2,0,
6173062,6,0,
6173063,3,0,
574624,1,0,
6173064,2,0,
6174385,12,0,
6142502,40,0,
6143823,54,0,
6174386,3,0,
6142503,30,0,
6173066,1,0,
6174387,2,0,
574626,34,0,
6114152,6,0,
6142504,17,0,
6173067,1,0,
6174388,1,0,
6174389,2,0,
6114154,2,0,
6173068,2,0,
6143827,5,0,
6143828,1,0,
6115491,20,0,
6114159,5,0,
6174091,4,0,
546295,4,0,
546296,1,0,
575652,2,0,
6143530,1,0,
546298,5,0,
6174094,4,0,
6174095,1,0,
6144855,1,0,
576991,4,0,
574335,241,2,Service class Ignored-2;
6174096,14,0,
6144856,1,0,
6142214,3,0,
574336,7,0,
6174097,21,0,
6174098,1,0,
6143536,2,0,
6142215,1,0,
573018,8,0,
6142217,5,0,
6142218,2,0,
6172910,5,0,
576998,1,0,
575360,8,0,
574040,17,0,
575361,4,0,
576999,4,0,
6145881,1,0,
544800,1,0,
6169400,1,0,
575363,25,0,
516766,10,0,
6172914,4,0,
575364,4,0,
6144563,2,0,
6169402,1,0,
6144564,13,0,
6172917,4,0,
574045,5,0,
516769,15,0,
6169403,10,0,
6145887,1,0,
574046,4999,0,
6169404,6,0,
575368,1,0,
544806,3,0,
6169405,19,0,
6145888,4,0,
6172919,4,0,
6145889,2,0,
575369,1,0,
6169407,1,0,
516470,1384,0,
6169408,2,0,
516472,1,0,
6172620,5,0,
6169409,13,0,
575070,26,0,
6171300,12,0,
6171301,2,0,
6173943,2,0,
575072,3,0,
544510,5,0,
6171303,2,0,
6173945,2,0,
6171304,1,0,
6145594,101,0,
6113711,4,0,
6172625,7,0,
6113712,1,0,
516478,1,0,
6172626,5,0,
6173947,3,0,
6144275,1,0,
6169113,1,0,
6173948,1,0,
516479,9,0,
6145596,10,0,
6172628,1,0,
545850,5,0,
6171307,2,0,
545851,1,0,
6169115,3,0,
575078,24,0,
6171308,13,0,
545852,8,0,
544518,3,0,
6144279,2,0,
6169117,1,0,
545853,73,0,
6174970,8,0,
6113717,11,0,
6174971,2,0,
6173650,6,0,
545854,6,0,
6172330,1,0,
6169119,2,0,
545855,4,0,
6173651,7,0,
6173652,1,0,
6171010,5,0,
6172332,12,0,
6173654,1,0,
6172333,6,0,
6171013,1,0,
545859,5,0,
6172334,9,0,
6173655,8,0,
6174977,1,0,
6173656,1,0,
6112100,2,0,
6113421,1,0,
544222,44,0,
6171015,8,0,
6171016,5,0,
6173658,3,0,
6171017,1,0,
544225,7,0,
6171018,3,0,
6172339,1,0,
544227,2,0,
6174680,1,0,
6113427,3,0,
6113428,1,0,
6114749,3,0,
574920,32,0,
573600,8,0,
545566,1,0,
6174684,20,0,
545568,1,0,
6172043,5,0,
6114450,5,0,
6142802,8,0,
574924,13,0,
6172044,2,0,
6113131,10,0,
6114452,6,0,
6172045,1,0,
6173366,1,0,
6142804,5,0,
573606,3,0,
6172046,11,0,
6174688,5,0,
6142805,2,0,
6172047,5,0,
6172048,1,0,
6142807,6,0,
6113134,5,0,
6142808,2,0,
6172049,3,0,
545271,6,0,
6114457,1,0,
6142809,2,0,
6114458,36,0,
546596,2,0,
6173071,19,0,
6143830,4,0,
545276,5,0,
6173072,2,0,
574633,2,0,
575954,5,0,
6142511,2,0,
6143833,1,0,
575956,1,0,
6174396,6,0,
6174397,3,0,
6143835,8,0,
6173077,3,0,
6174398,2,0,
6114163,3,0,
575959,5,0,
6174399,2,0,
6173078,2,0,
6142516,4,0,
6139002,5,0,
6143838,1,0,
6173079,9,0,
6143839,3,0,
6142519,1,0,
514420,5,0,
6139005,10,0,
6114168,1,0,
6139006,15,0,
6139007,17,0,
573020,3,0,
575662,6,0,
6144861,8,0,
6169700,1,0,
6142220,1,0,
6143541,2,0,
573022,35,0,
6169701,5,0,
6144863,50,0,
6169702,1,0,
575665,1,0,
6143543,3,0,
573025,1,0,
6144866,7,0,
574346,8,0,
515749,3,0,
6142224,46,0,
6142225,1,0,
516771,19,0,
6169708,2,0,
6172920,2,0,
6142229,2,0,
6169709,6,0,
516773,88,0,
6145890,2,0,
6172921,1,0,
575371,1,0,
574050,4,0,
6145891,1,0,
6172922,1,0,
6144571,2,0,
6171602,1,0,
6172923,2,0,
6172924,1,0,
6171603,1,0,
574052,2,0,
6143251,3,0,
6169410,7,0,
6145893,9,0,
6171604,2,0,
6144573,1,0,
544812,25,0,
515456,7,0,
6171605,1,0,
6172926,5,0,
516779,2,0,
6172927,4,0,
6145897,2,0,
574056,1,0,
6169414,3,0,
6171608,5,0,
574058,20,0,
544817,14,0,
6145899,27,0,
574059,5,0,
6169417,5,0,
516481,2,0,
6173950,1,0,
6169418,4,0,
6173951,4,0,
516482,2,0,
6169419,5,0,
6171310,1,0,
6173953,2,0,
575081,4,0,
6171311,2,0,
6172632,7,0,
6171312,5,0,
543200,1,0,
6169120,1,0,
6171313,1,0,
4310,3,0,
6173956,1,0,
543201,1,0,
575084,11,0,
515166,6,0,
6169121,5,0,
6172635,5,0,
6112401,1,0,
6171315,1,0,
6169122,1,0,
6172636,11,0,
575086,8,0,
6169123,5,0,
6173958,1,0,
6169124,1,0,
6112403,1,0,
543204,9,0,
6144286,2,0,
6172638,5,0,
6173959,5,0,
6169125,4,0,
575088,26,0,
544526,9,0,
6113725,6,0,
6171318,5,0,
6172639,25,0,
6112405,7,0,
575089,8,0,
6144288,3,0,
6144289,8,0,
6173660,1,0,
6169128,5,0,
6172340,1,0,
6169129,1,0,
545865,22,0,
6174982,9,0,
6112409,1,0,
6171020,6,0,
6172341,4,0,
6173662,2,0,
6171021,1,0,
6172342,1,0,
6171022,9,0,
6172343,13,0,
6173664,1,0,
6174985,5,0,
6173665,2,0,
6171023,1,0,
6114751,6,0,
6174986,2,0,
6171024,5,0,
6173666,1,0,
6174987,3,0,
6172345,43,0,
6171025,1,0,
6112111,2,0,
6172347,5,0,
6174989,4,0,
6171026,1,0,
6172348,6,0,
6113434,5,0,
545570,7,0,
6113438,1,0,
6174691,2,0,
6112117,7,0,
6114759,10,0,
574931,1,0,
6173371,1,0,
545575,1,0,
6172050,3,0,
6113439,2,0,
574932,1,0,
6112119,10,0,
545576,2,0,
6173373,4,0,
6142811,19,0,
6114460,1,0,
6142812,2,0,
574934,3,0,
546899,80,0,
6174696,1,0,
6174697,19,0,
6142815,1,0,
6172056,5,0,
574937,3,0,
6139302,5,0,
6173378,3,0,
574938,240,0,
6139303,1,0,
6142818,1,0,
6172059,4,0,
573619,20,0,
6113148,1,0,
6139307,6,0,
6114469,18,0,
575961,4,0,
574641,1,0,
575962,4,0,
572000,2,0,
574643,1,0,
545287,1,0,
572001,14,0,
6142521,3,0,
6173084,8,0,
573323,104,0,
572003,42,0,
6173085,4,0,
6142523,2,0,
572004,20,0,
572005,7,0,
6173087,4,0,
6141204,5,0,
574648,1,0,
6114174,1,0,
6173088,15,0,
6139013,1,0,
6142527,14,0,
6142529,1,0,
6171900,12,0,
6144870,9,0,
6171901,4,0,
6139017,5,0,
573030,79,0,
6171902,2,0,
6139018,1,0,
6139019,1,0,
6143551,1,0,
6171903,1,0,
6144873,1,0,
6143552,1,0,
6169711,1,0,
575674,8,0,
6142231,7,0,
6171905,3,0,
573033,23,0,
6169712,1,0,
575676,2,0,
6171906,6,0,
6171907,2,0,
575677,5,0,
573035,4,0,
6169714,4,0,
6171909,1,0,
573037,3,0,
516780,20,0,
6169717,11,0,
6172930,5,0,
6169719,21,0,
6172932,2,0,
575382,4,0,
6172933,5,0,
543500,1,0,
6172934,1,0,
544821,2,0,
6143261,8,0,
6172935,2,0,
6143262,1,0,
6169421,3,0,
6171614,3,0,
6172936,1,0,
6169422,3,0,
6171615,1,0,
516789,1,0,
6168102,2,0,
6171617,1,0,
6172939,3,0,
6143266,5,0,
6171618,3,0,
574068,1,0,
6169426,5,0,
6168105,14,0,
6171619,3,0,
6168106,5,0,
6143269,1,0,
6168107,1,0,
6173960,1,0,
516491,3,0,
6169428,11,0,
6173961,3,0,
6168108,2,0,
6173962,1,0,
6168109,1,0,
6171321,1,0,
6173963,1,0,
6171322,16,0,
6172643,5,0,
6173964,4,0,
6169130,1,0,
6171323,2,0,
575093,4,0,
6172644,2,0,
6171324,5,0,
543211,2,0,
6144293,3,0,
6173966,29,0,
6171325,2,0,
6144294,4,0,
6112411,4,0,
3002,1,0,
516499,2,0,
6113733,1,0,
543213,1,0,
6171326,3,0,
6169133,8,0,
6144295,10,0,
6172648,6,0,
6169134,7,0,
575098,1,0,
6144297,3,0,
6169135,295,0,
6172649,1,0,
4325,2,0,
6169136,10,0,
6174990,2,0,
545873,36,0,
6169137,5,0,
6144299,27,0,
6113737,191,0,
6169138,3,0,
6173670,1,0,
545874,14,0,
545875,1,0,
6173671,3,0,
6174992,3,0,
6174993,2,0,
6171031,1,0,
6172352,4,0,
6173673,6,0,
6172353,1,0,
6114760,2,0,
573913,1,0,
6171032,2,0,
6173674,2,0,
545879,5,0,
6172354,5,0,
6174996,5,0,
6114762,9,0,
6171034,5,0,
6173676,1,0,
6174997,13,0,
6174998,1,0,
6113442,8,0,
573916,15,0,
6114764,1,0,
6171036,5,0,
6139602,3,0,
6112122,16,0,
6174999,26,0,
6139603,16,0,
6114765,4,0,
6172358,13,0,
6139604,2,0,
6139605,1,0,
6171039,1,0,
6114767,2,0,
6112126,29,0,
6139607,7,0,
6113448,5,0,
6173381,13,0,
6172060,7,0,
6139608,6,0,
573620,16,0,
545586,2,0,
6173382,2,0,
6112129,12,0,
6142821,1,0,
6173383,5,0,
574943,8,0,
6141501,1,0,
6173384,19,0,
6114470,12,0,
6172063,1,0,
6142822,5,0,
545589,2,0,
572303,5,0,
6142823,2,0,
6173385,5,0,
6113151,2,0,
6172065,2,0,
574946,5,0,
6142825,8,0,
6139312,1,0,
6142826,3,0,
6172067,5,0,
6173388,6,0,
6139313,7,0,
573628,7,0,
6141508,1,0,
6139315,2,0,
6142829,25,0,
575970,1,0,
6114479,2,0,
6139317,9,0,
6173091,3,0,
573330,9,0,
6143850,9,0,
6173092,1,0,
6143851,17,0,
572011,1,0,
6142531,2,0,
6142532,4,0,
6173094,6,0,
575977,1,0,
513100,9,0,
6173096,5,0,
6141213,47,0,
573336,1,0,
575978,1,0,
574658,31,0,
6139022,6,0,
6114184,11,0,
513103,4,0,
6142537,4,0,
6114186,1,0,
6141218,2,0,
6114188,1,0,
575680,1,0,
513106,2,0,
6139026,18,0,
574360,1,0,
575681,36,0,
6142240,4,0,
6144882,1,0,
6169720,14,0,
6143561,3,0,
6169721,4,0,
573042,21,0,
6168400,7,0,
573043,1,0,
599202,2,0,
6171915,4,0,
575685,10,0,
6144884,3,0,
575686,1,0,
6169723,12,0,
6142243,12,0,
573045,1,0,
6171917,1,0,
6168403,6,0,
573046,1,0,
6169725,5,0,
6142245,6,0,
6171918,13,0,
6168405,1,0,
6169726,2,0,
6171919,2,0,
543806,5,0,
6142246,8,0,
573048,5,0,
6142247,3,0,
6144889,4,0,
516792,4,0,
543809,8,0,
6171620,27,0,
6168409,5,0,
6144590,1,0,
6172942,20,0,
574071,11,0,
6144591,9,0,
6171622,4,0,
574072,1,0,
6144592,2,0,
6169430,2,0,
6171623,2,0,
575393,11,0,
544831,2,0,
6168110,1,0,
6171624,3,0,
544832,2,0,
6169431,21,0,
3300,32,0,
6169432,2,0,
574074,1,0,
6144594,4,0,
6172946,7,0,
6169433,1,0,
6144595,4,0,
6172947,3,0,
3302,21,0,
575397,44,0,
6168113,2,0,
6143275,2,0,
6171627,1,0,
6172948,7,0,
3303,228,0,
6169435,1,0,
574077,1,0,
6109200,5,0,
6171628,4,0,
6172949,1,0,
6171629,2,0,
6168115,2,0,
6169436,3,0,
3306,14497,10,Subscriber relation missing-10;
543518,3,0,
544839,1,0,
6169438,5,0,
3307,15,0,
6172650,4,0,
3308,7,0,
6173971,1,0,
6168118,5,0,
6169439,7,0,
6173972,1,0,
6168119,1,0,
3309,1,0,
6171330,2,0,
6172652,5,0,
6171331,3,0,
6173973,1,0,
544541,15,0,
6171333,11,0,
4330,5,0,
515186,1,0,
6109209,3,0,
6169141,11,0,
6171334,3,0,
544542,44,0,
6112420,13,0,
6173976,5,0,
544543,1,0,
6113742,1,0,
6112421,1,0,
6172656,2,0,
